_id,ID,APT,COMUNE_CODICE,COMUNE,DENOMINAZIONE,TIPOLOGIA,CATEGORIA,INDIRIZZO,FRAZIONE,CAP,PROV,TELEFONO,TELEFONO2,FAX,WEB,EMAIL,COORDX,COORDY,TOTALE_UNITA,TOTALE_LETTI,TOTALE_BAGNI
113,13226,2,054001,ASSISI,CASA RAMBOTTI,Agriturismo,1 spiga,Via San Rufino Campagna ,,06081,PG,3470380617,,,,giulianananni@gmail.com,2326224.72585,4770147.36253,4,8,2
114,5071,2,054001,ASSISI,CASA ROSA,Agriturismo,1 spiga,Santa Maria di Lignano ,SANTA MARIA DI LIGNANO,06081,PG,075802322,3343715284,,www.casa-rosa.it,ella.grima@gmail.com,2332078.72793,4776288.48627,5,15,5
115,4951,2,054001,ASSISI,CASA SANTA ELISABETTA D'UNGHERIA,Casa religiosa di ospitalita',Casa religiosa di ospitalita',Piazza del Vescovado 5,,06081,PG,075812366,,075816377,www.terziario-santaelisabetta.com,info@casaterziario.org,2325762.25133465,4771352.2160412,24,57,25
116,16702,2,054001,ASSISI,CASA VACANZE LA PERGOLA,Case e appartamenti per vacanze,Case e appartamenti per vacanze,Via della Pineta 15,PALAZZO,06081,PG,0758098175,3665666404,0758098175,www.casavacanzeassisi.net,info@casavacanzeassisi.net,,,4,18,4
117,16891,2,054001,ASSISI,CASALE ANGELINI di Angelini Tushi,Bed & Breakfast,Bed & Breakfast,Rocca Sant'Angelo ,ROCCA SANT'ANGELO,06081,PG,3471150299,0759975892,,www.assisicasaleangelinibeb.com,info@assisicasaleangelinibeb.com,,,3,6,4
118,9030,2,054001,ASSISI,CASALE FAVILLUTA di Ruzza Caterina,Affittacamere,Affittacamere,Via  Santa Tecla 9,PALAZZO,06081,PG,0758038845,3483338848,0758038845,www.casalefavilluta.it,info@casalefavilluta.it,2321300.82624068,4775633.68572022,4,10,4
119,15625,2,054001,ASSISI,CASALE SAN RUFINO D'ARCE,Agriturismo,2 spighe,Via San Rufino d'Arce 28,,06081,PG,3382778700,0758043950,0758043950,www.sanrufinodarce.com,info@sanrufinodarce.com,2324626.07887,4769842.39565,7,23,7
120,18516,2,054001,ASSISI,CASALE SANTA MARGHERITA,Agriturismo,2 spighe,Via Petrata 7,,06081,PG,3403138545,3289455023,,www.casalesantamargherita.com,benedetta.sisti@gmail.com,,,4,10,4
121,7288,2,054001,ASSISI,CASALFARNETO,Case e appartamenti per vacanze,Case e appartamenti per vacanze,Sterpeto 40,STERPETO,06081,PG,0758039390,3356044667,0758039390,www.casalfarneto.com,rinaldicarlo@hotmail.com,2320946.22935195,4776314.16880011,5,21,7
122,18541,2,054001,ASSISI,CASCINA CASSONI di Cassoni Gianluca,Affittacamere,Affittacamere,Via Los Angeles 52/a,SANTA MARIA DEGLI ANGELI,06081,PG,3389238800,0758041414,,,danielarosati71@gmail.com,,,1,3,1
123,15718,2,054001,ASSISI,CASE BRIZI di Ronca Maria Rita,Bed & Breakfast,Bed & Breakfast,Via E. Brizi 5,,06081,PG,3355919344,3394397486,0758064790,www.casebriziassisi.it,casebriziassisi@libero.it,2325595.71056,4771526.29869,3,7,3
124,7785,2,054001,ASSISI,CASTELLO DI PETRATA,Country house,Country house,Via  Petrata 25,,06081,PG,075815451,075812970,075815451,www.castellopetrata.com,info@castellopetrata.com,2327165.92954313,4775519.5220212,23,68,24
125,4954,2,054001,ASSISI,CENTRO TERZ'ORDINE FRANCESCANO,Casa religiosa di ospitalita',Casa religiosa di ospitalita',Viale Giovanni XXIII 2,,06081,PG,075812792,,075815184,www.domuslaetitiaeassisi.it,info@domuslaetitiaeassisi.it,2326598.6137,4770986.25315,38,72,13
126,6731,2,054001,ASSISI,CIAMMARUGHI MARIA SILVANA,Affittacamere,Affittacamere,Via di Valecchie 45,,06081,PG,075816363,,075816155,,,2324453.30192376,4770421.37111944,5,7,5
127,10437,2,054001,ASSISI,CIANCALEONI di Ciancaleoni Lanfranco,Bed & Breakfast,Bed & Breakfast,Via Fontanella 10,RIVOTORTO,06081,PG,3396799334,0758064364,,www.ciancaleonivacanze.it,ciancaleonivacanze@libero.it,2325976.40598573,4768253.58860293,3,8,3
128,7892,2,054001,ASSISI,COLLE DEGLI OLIVI,Agriturismo,3 spighe,Via San Potente 21,,06081,PG,075815353,,0758089793,www.colledegliolivi.com,info@colledegliolivi.com,2327141.3801,4769598.98737,15,30,15
129,16795,2,054001,ASSISI,COLLE FONTANA di Marsha Mary Chatman,Bed & Breakfast,Bed & Breakfast,Via Festa della Mamma 5,TORDIBETTO,06081,PG,3286425848,,,,collefontana@gmail.com,,,1,2,1
130,13760,2,054001,ASSISI,COLLE PU,Agriturismo,4 spighe,Loc. Colle Pune Basso ,MORA,06081,PG,3383300666,3343172182,,www.collepu.it,info@collepu.it,2322827.5396,4776166.58862,6,16,6
131,14256,2,054001,ASSISI,COLLE SAN FRANCESCO di Pompili Maurizio,Bed & Breakfast,Bed & Breakfast,Via San Fortunato 18,,06081,PG,075813265,3495838144,,www.collesanfrancesco.it,info@collesanfrancesco.it,2332431.08638,4762173.77619,3,6,3
132,9654,2,054001,ASSISI,COLLEPARADISO,Agriturismo,4 spighe,Loc. Paradiso 3/c,,06081,PG,0758000427,,,www.colleparadiso.com,info@colleparadiso.com,2326336.49388,4770941.55522,4,10,4
133,18414,2,054001,ASSISI,COLLIS PARADISI di Elisei Anna,Bed & Breakfast,Bed & Breakfast,Via San Bonaventura 38,,06081,PG,3395675790,3391253348,,,alicepompili@gmail.com,,,3,5,2
134,15474,2,054001,ASSISI,DA BRUNA di Migliosi Luciano,Bed & Breakfast,Bed & Breakfast,Via Giovanni da Pian del Carpine 7,SANTA MARIA DEGLI ANGELI,06081,PG,0758041767,3492258815,,,info@dabruna.com,2323300.2688,4769751.85147,2,5,2
135,9352,2,054001,ASSISI,DA RAMACCIA di Pettirossi Federico,Affittacamere,Affittacamere,Via  Madonna  dell' Olivo 8,,06081,PG,075812406,3471704290,,www.camereramacciaassisi.it,info@camereramacciaassisi.it,2326348.33797736,4770939.6632418,6,12,6
136,9362,2,054001,ASSISI,DA REGINA di Fagiolo Stefano,Affittacamere,Affittacamere,Via Porta Perlici 37,,06081,PG,3482840192,,,,assisidaregina@gmail.com,2326163.48191892,4771512.53384729,1,4,1
137,18498,2,054001,ASSISI,DAISY di Phillips Patricia Mary,Bed & Breakfast,Bed & Breakfast,Via A. Panzini 8,SANTA MARIA DEGLI ANGELI,06081,PG,0758041512,,,www.daisy-assisi.com,info@daisy-assisi.com,,,2,4,2
138,4851,2,054001,ASSISI,DAL MORO ASSISI GALLERY HOTEL,Albergo,4 stelle,Via G. Becchetti 2,SANTA MARIA DEGLI ANGELI,06081,PG,0758043688,,0758041666,www.dalmorogalleryhotel.com,info@dalmorogalleryhotel.com,2322842.51340491,4770183.80889117,51,93,57
139,18645,2,054001,ASSISI,DOMUS ANGELI di Polli Gianfranco,Affittacamere,Affittacamere,Via Los Angeles 18,SANTA MARIA DEGLI ANGELI,06081,PG,3479051168,,,,artedecor2@libero.it,,,6,8,6
140,18550,2,054001,ASSISI,DOMUS BENEDICTA di Stirone Giuseppe,Bed & Breakfast,Bed & Breakfast,Via Alberto Tacconi 10,SANTA MARIA DEGLI ANGELI,06081,PG,34218598816,3299377304,0758044315,www.assisibb.it,famstirone@gmail.com,,,3,7,2
141,18731,2,054001,ASSISI,FLAT89 di Carlisi Antonio,Bed & Breakfast,Bed & Breakfast,Via Los Angeles 89,SANTA MARIA DEGLI ANGELI,06081,PG,3204475546,,,www.assisiflat.com,antoniocarlisi@gmail.com,,,2,3,2
142,4807,2,054001,ASSISI,FONTEBELLA PALACE HOTEL,Albergo,4 stelle,Via  Fontebella 25,,06081,PG,075812883,075812977,0758198440,www.fontebella.com,info@fontebella.com,2325390.24427,4771612.87426,46,78,48
143,16331,2,054001,ASSISI,FORO ROMANO di Morani Miriam,Affittacamere,Affittacamere,Via B. da Quintavalle 20/a,,06081,PG,3407869847,,,,miriammorani@yahoo.it,2325654.18136,4771496.40196,1,2,1
144,9024,2,054001,ASSISI,FRANCESCO IN ASSISI di Carloni Valeria,Bed & Breakfast,Bed & Breakfast,Via Cimabue 9,SANTA MARIA DEGLI ANGELI,06081,PG,3287142553,3382737468,,www.francescoinassisi.com,bedandbreakfast@francescoinassisi.com,2322303.80881332,4770556.84042478,3,6,3
145,18415,2,054001,ASSISI,NISIDA di Bartocci Fontana Livia,Affittacamere,Affittacamere,Via San Francesco 8,,06081,PG,3334993009,,,,nisidavacanze@gmail.com,,,2,10,3
146,18558,2,054001,ASSISI,FRATE LEONE B & B di Busti Manuela,Bed & Breakfast,Bed & Breakfast,Via Frate Leone 14,SANTA MARIA DEGLI ANGELI,06081,PG,3498128668,0758040833,,,frateleonebb@gmail.com,,,2,3,2
147,18853,2,054001,ASSISI,FRATERNA DOMUS,Albergo,2 stelle,Via Enrico Berlinguer ,SANTA MARIA DEGLI ANGELI,06081,PG,0758041204,3357049776,0758041204,www.fraternadomus.it,assisi@fraternadomus.it,,,44,88,46
148,18771,2,054001,ASSISI,GAIATTONE,Agriturismo,1 spiga,Porziano 43,PORZIANO,06081,PG,3348423930,,,,fsberard@gmail.com,,,1,2,1
149,4934,2,054001,ASSISI,GASPARDI GIGLIOLA,Affittacamere,Affittacamere,Via  Los  Angeles 7,SANTA MARIA DEGLI ANGELI,06081,PG,0758041931,,,,simone9.rossi@gmail.com,2322927.39526,4769656.37181,4,8,4
150,18776,2,054001,ASSISI,GIARDINO DI ALEX di Esposito Alessandra,Bed & Breakfast,Bed & Breakfast,Via Patrono d'Italia 32/a,SANTA MARIA DEGLI ANGELI,06081,PG,3664599114,,,,giardinodialex@libero.it,,,2,5,2
151,18488,2,054001,ASSISI,GIARDINO FIORITO di Tifi Lanfranco,Bed & Breakfast,Bed & Breakfast,Via Santa Tecla 5,PALAZZO,06081,PG,3356073749,0758038233,0758038233,,info@giardinofioritoassisi.it,,,2,4,2
152,9163,2,054001,ASSISI,GIOTTO LUXURY COUNTRY HOUSE,Country house,Country house,Via Francesca 28,,06081,PG,075813736,,0754650094,,countrytrenodi@gmail.com,2325386.75572275,4770271.33291601,9,17,7
153,17861,2,054001,ASSISI,GLI ULIVI D'ARGENTO di Cassetta Daniela,Affittacamere,Affittacamere,Via della Palombara 13,CAPODACQUA,06081,PG,3475419259,3489220529,,,lolita.lucidi@libero.it,,,1,4,1
154,16179,2,054001,ASSISI,GRAND HOTEL ASSISI,Albergo,4 stelle,Via Giovanni Renzi 2,,06081,PG,07581501,,075815272,www.grandhotelassisi.eu,reservation@ghassisi.eu,2326894.06731,4770211.25299,155,309,155
155,18269,2,054001,ASSISI,HELIOS ASSISI di Laino Paolo,Bed & Breakfast,Bed & Breakfast,Via Bernardo da Quintavalle 20/a,,06081,PG,3334975604,0757973328,0757973328,www.heliosassisi.it,info@heliosassisi.it,,,3,6,4
156,4817,2,054001,ASSISI,HOTEL ALEXANDER,Albergo,3 stelle,Piazzetta  Chiesa  Nuova 6,,06081,PG,075816190,,0758198525,www.hotelalexanderassisi.it,info@hotelalexanderassisi.it,2325852.26854,4771427.81402,7,19,7
157,4841,2,054001,ASSISI,HOTEL ANCAJANI,Albergo,3 stelle,Via Ancajani 16,,06081,PG,075815128,3356184718,075815129,www.albergoassisi.it,info@albergoassisi.it,2325364.76056,4771585.33122,24,45,24
158,4854,2,054001,ASSISI,HOTEL ANTONELLI FRANCO,Albergo,3 stelle,Via Los  Angeles 25,SANTA MARIA DEGLI ANGELI,06081,PG,0758043690,,0758048028,www.assisihotelantonelli.it,info@assisihotelantonelli.it,2322452.99105,4770226.77578,83,186,85
159,4843,2,054001,ASSISI,HOTEL BELLAVISTA,Albergo,2 stelle,Via Patrono d'Italia 94/100,,06081,PG,0758041636,,0758042492,www.assisibellavista.it,info@assisibellavista.it,2324031.6941,4770850.43968,28,55,28
984,7313,5,054013,CITTA' DI CASTELLO,POGGIO MONTRIROLO,Agriturismo,3 spighe,LOC. CAGNANO ,,06010,PG,075.8510240,,,,,2294004.8848,4816606.2483,2,10,4
160,4819,2,054001,ASSISI,HOTEL BELVEDERE,Albergo,2 stelle,Via  Borgo  Aretino 13,,06081,PG,075812460,3477621961,075816812,www.assisihotelbelvedere.com,hotelbelvedereassisi@yahoo.it,2326114.27083,4771093.81945,12,24,12
161,4820,2,054001,ASSISI,HOTEL BERTI,Albergo,2 stelle,Piazza  S.Pietro 24,,06081,PG,075813466,,075816870,www.hotelberti.it,info@hotelberti.it,2325257.78029,4771604.7987,10,17,10
162,17070,2,054001,ASSISI,HOTEL CASA LEONORI,Albergo,3 stelle,Via G. Borsi 11/13,SANTA MARIA DEGLI ANGELI,06081,PG,0758044682,3463604657,0758044666,www.casaleonori.com,"info@casaleonori.com, compi@pec.it, giuseppe.crucitti@th-resorts.com",,,55,109,55
163,16257,2,054001,ASSISI,HOTEL CENACOLO,Albergo,4 stelle,Via Patrono d'Italia 70,SANTA MARIA DEGLI ANGELI,06081,PG,0758041083,,0758040552,www.hotelcenacolo.com,info@hotelcenacolo.com,2323503.22365,4770564.63112,114,217,114
164,13392,2,054001,ASSISI,HOTEL CLADAN,Albergo,2 stelle,Via Armando Diaz 33,SANTA MARIA DEGLI ANGELI,06081,PG,0758041525,,0758041525,www.hotelcladan.com,info@hotelcladan.com,2322356.04396,4770001.80081,13,24,13
165,4821,2,054001,ASSISI,HOTEL COUNTRY HOUSE,Albergo,2 stelle,Via di  Valecchie 41,,06081,PG,075816363,,075816155,www.countryhousetreesse.com,info@countryhousetreesse.com,2324453.30192,4770421.37112,17,34,17
166,4900,2,054001,ASSISI,HOTEL CRISTALLO,Albergo,4 stelle,Via  Los  Angeles 195,SANTA MARIA DEGLI ANGELI,06081,PG,0758043094,0758043535,0758043538,www.hotelcristalloassisi.com,info@hotelcristalloassisi.com,2322452.99105,4770226.77578,52,99,52
167,4822,2,054001,ASSISI,HOTEL DA ANGELO,Albergo,2 stelle,Via San Potente 6,,06081,PG,075812821,,075812502,www.hoteldaangelo.com,info@hoteldaangelo.com,2326892.40041865,4770052.98368585,37,65,37
168,4863,2,054001,ASSISI,HOTEL DA ELIDE,Albergo,1 stella,Via  Patrono d'Italia 48,SANTA MARIA DEGLI ANGELI,06081,PG,0758040221,3286663845,0758049141,www.assisihoteldaelide.com,info@assisihoteldaelide.com,2323181.21437445,4770338.31838092,8,14,8
169,4810,2,054001,ASSISI,HOTEL DEI PRIORI,Albergo,3 stelle,Corso Mazzini 15,,06081,PG,075812237,,075816804,www.hoteldeipriori.it,info@hoteldeipriori.it,2325899.28579,4771412.32809,34,62,34
170,4856,2,054001,ASSISI,HOTEL DOMUS PACIS ASSISI,Albergo,3 stelle,Piazza  Porziuncola ,SANTA MARIA DEGLI ANGELI,06081,PG,0758043530,,0758040455,www.domuspacis.it,info@domuspacis.it; infodomuspacis@gmail.com,2322836.79733,4770087.45158,84,165,88
171,4862,2,054001,ASSISI,HOTEL DONNINI,Albergo,2 stelle,Via Los Angeles 47,SANTA MARIA DEGLI ANGELI,06081,PG,0758040260,3338536085,0759975694,www.hoteldonnini.it,albergodonnini@gmail.com,2322797.29056,4769859.0579,18,38,19
172,4867,2,054001,ASSISI,HOTEL FONTANELLA,Albergo,1 stella,Via  Santa Maria  della  Spina 18,RIVOTORTO,06081,PG,0758064182,,0757823901,,albergofontanella@gmail.com,2325907.99999,4768425.29892,19,35,20
173,5025,2,054001,ASSISI,HOTEL FONTEMAGGIO,Albergo,2 stelle,Via Eremo delle Carceri 24,,06081,PG,075813636,,075813749,www.fontemaggio.it,info@fontemaggio.it,2327078.82923,4770870.82219,15,25,15
174,4852,2,054001,ASSISI,HOTEL FRATE SOLE,Albergo,3 stelle,Via  S .Bernardino da Siena 28,SANTA MARIA DEGLI ANGELI,06081,PG,0758043848,,0758043828,www.hotelfratesole.com,info@hotelfratesole.com,2322525.92271,4769789.76352,44,81,44
175,4808,2,054001,ASSISI,HOTEL GIOTTO,Albergo,4 stelle,Via  Fontebella 41,,06081,PG,075812209,3497147178,075816479,www.hotelgiottoassisi.it,info@hotelgiottoassisi.it,2325292.76124,4771636.57296,77,151,79
176,4929,2,054001,ASSISI,HOTEL GREEN,Villaggio-Albergo,3 stelle,San Giovanni  Campiglione 110,,06081,PG,075813710,075816816,0758197540,www.hotelgreenassisi.it,info@hotelgreenassisi.it,2322483.32647,4772145.25441,39,79,39
177,4828,2,054001,ASSISI,HOTEL IDEALE PER TURISTI,Albergo,3 stelle,Piazza Matteotti 1,,06081,PG,075813570,3334520666,0758197381,www.hotelideale.it,info@hotelideale.it,2326136.96206,4771347.66736,11,23,11
178,4812,2,054001,ASSISI,HOTEL IL CASTELLO,Albergo,3 stelle,Viale  Marconi 1/B,,06081,PG,075812384,,075812567,www.hotelcastelloassisi.it,info@hotelcastelloassisi.it,2325230.75628,4771538.98119,46,84,50
179,4901,2,054001,ASSISI,HOTEL IL DUOMO,Albergo,1 stella,Vicolo  San Lorenzo 2,,06081,PG,075812742,,075812742,www.hotelsanrufino.it,ilduomo@hotelsanrufino.it,2326038.56269622,4771529.64181599,9,17,9
180,4887,2,054001,ASSISI,HOTEL IL PALAZZO,Albergo,3 stelle,Via San Francesco 8,,06081,PG,075816841,,,www.hotelilpalazzo.it,info@hotelilpalazzo.it,2325366.73527,4771703.74693,12,22,12
181,4845,2,054001,ASSISI,HOTEL IL VICOLETTO,Albergo,1 stella,Via Macelli  Vecchi 1,,06081,PG,075813620,,0758003507,www.ilvicolettoassisi.it,info@ilvicolettoassisi.it,2325773.1583,4771442.88554,7,10,7
182,9613,2,054001,ASSISI,HOTEL JFI HERMITAGE,Albergo,3 stelle,Via G. degli  Aromatari 1,,06081,PG,075812080,,0758197274,www.hotelhermitageassisi.eu,info@hotels-hermitage.it,2325452.51718,4771567.12275,11,22,12
183,18580,2,054002,BASTIA,CAMERE DA GINETTO di Cambiotti Franca,Affittacamere,Affittacamere,Via Salvo d'Acquisto 8,,06083,PG,3393928789,3453787186,,,ocramdefe@gmail.com,,,2,4,2
184,4829,2,054001,ASSISI,HOTEL LA FORTEZZA,Albergo,2 stelle,Vicolo della Fortezza 19/b,,06081,PG,075812418,3348204989,0758155075,www.hotelfortezzaassisi.it,info@hotelfortezzaassisi.it,2325871.77121,4771511.30868,7,14,8
185,4830,2,054001,ASSISI,HOTEL LA QUIETE,Albergo,2 stelle,Via Campiglione 20,,06081,PG,075816227,3476483753,075816227,www.hotellaquiete.net,info@laquieteassisi.it,2321257.34415,4772124.77393,15,25,16
186,4847,2,054001,ASSISI,HOTEL LA ROCCA,Albergo,2 stelle,Via  Porta  Perlici 27,,06081,PG,075812284,,075816467,www.hotelarocca.it,info@hotelarocca.it,2326148.43759,4771528.82165,18,33,18
187,17156,2,054001,ASSISI,HOTEL LA ROCCA (DIPENDENZA),Albergo,2 stelle,Via Porta Perlici 19,,06081,PG,075812284,,075816467,www.hotelarocca.it,info@hotelarocca.it,,,9,18,9
188,7451,2,054001,ASSISI,HOTEL LA TAVOLA ROTONDA,Albergo,1 stella,Via  Los  Angeles 9,SANTA MARIA DEGLI ANGELI,06081,PG,0758043328,,0758043329,www.hoteltavolarotonda.com,info@hoteltavolarotonda.com,2322882.00234103,4769654.26423095,16,27,16
189,4848,2,054001,ASSISI,HOTEL LA TERRAZZA,Albergo,3 stelle,Via Fratelli Canonichetti 1,,06081,PG,075812368,3487060550,075816142,www.laterrazzahotel.it,info@laterrazzahotel.it,2326777.33249,4770334.97438,32,70,33
190,16755,2,054001,ASSISI,HOTEL LA TERRAZZA (DIPENDENZA),Albergo,3 stelle,Via Fratelli Canonichetti ,,06081,PG,075812368,,075816142,www.laterrazzahotel.it,info@laterrazzahotel.it,,,8,16,8
191,4870,2,054001,ASSISI,HOTEL LA TORRETTA,Albergo,3 stelle,Via del Ponte 1,PETRIGNANO,06081,PG,0758038778,,0758038778,www.hotellatorrettaassisi.com,info@hotellatorrettaassisi.com,2319806.57561,4775260.8617,31,54,31
192,4853,2,054001,ASSISI,HOTEL LE GRAZIE,Albergo,3 stelle,Via Madonna  delle Grazie 11,SANTA MARIA DEGLI ANGELI,06081,PG,0758043850,3473761318,0758043851,www.legraziehotel.com,info@legraziehotel.com,2323698.68658,4770563.49494,40,80,40
193,4850,2,054001,ASSISI,HOTEL LE SILVE,Albergo,4 stelle,Loc. Caparrocchie 89,ARMENZANO,06081,PG,0758019000,,0758019005,www.lesilve.it,info@lesilve.it,2332808.42716,4772806.59996,19,37,20
194,6593,2,054001,ASSISI,HOTEL LIETA OASI,Albergo,2 stelle,Via G. Cipolla 3,SANTA MARIA DEGLI ANGELI,06081,PG,0758041354,,0758041354,www.hotellietaoasiassisi.com,info@hotellietaoasiassisi.com,2322441.69709,4769797.15704,24,50,24
195,4831,2,054001,ASSISI,HOTEL LIETO SOGGIORNO,Albergo,2 stelle,Via  A. Fortini ,,06081,PG,075816191,3275504469,0758087428,www.lietosoggiorno.com,info@lietosoggiorno.com,2325609.23357,4771558.2366,7,17,7
196,10911,2,054001,ASSISI,HOTEL LO SCUDO,Albergo,1 stella,Via San Francesco 3,,06081,PG,075813196,3386336333,0758064369,,loscudo@hotmail.it,2325507.68829,4771629.77343,9,16,9
197,4857,2,054001,ASSISI,HOTEL LOS ANGELES,Albergo,3 stelle,Via  Los  Angeles 77/A,SANTA MARIA DEGLI ANGELI,06081,PG,0758041339,,0758041225,www.hotellosangeles.it,info@hotellosangeles.it,2322621.43474,4770027.63514,45,91,47
198,4833,2,054001,ASSISI,HOTEL MINERVA,Albergo,2 stelle,Piazzetta  R. Bonghi 7,,06081,PG,075812416,3456070086,075813770,www.hotelminervaassisi.com,info@hotelminervaassisi.com,2325226.41774,4771703.65067,28,54,28
199,4858,2,054001,ASSISI,HOTEL MODERNO,Albergo,2 stelle,Via  Giosuè Carducci 37,SANTA MARIA DEGLI ANGELI,06081,PG,0758040410,,0758040647,www.hotelmodernoassisi.com,info@hotelmodernoassisi.com,2323314.60582,4770315.59114,33,50,33
200,4906,2,054001,ASSISI,HOTEL MOM ASSISI,Albergo,2 stelle,Piazza Dante Alighieri 3,SANTA MARIA DEGLI ANGELI,06081,PG,0758041156,,0758041156,www.hotelmomassisi.com,info@hotelmomassisi.com,2323358.57843,4770263.01844,12,24,12
201,6650,2,054001,ASSISI,HOTEL MOMO' G.A.P.,Albergo,3 stelle,Via Enrico Berlinguer 5,SANTA MARIA DEGLI ANGELI,06081,PG,0758040516,3356371339,,www.momogap.it,momogap@libero.it,2322254.93065146,4769865.12292173,10,23,12
202,4973,2,054001,ASSISI,HOTEL PALLOTTA,Albergo,2 stelle,Via S. Rufino 6,,06081,PG,075812307,3387407574,0758155075,www.pallottaassisi.it,info@pallottaassisi.it,2325919.83587,4771470.63646,7,10,8
203,4974,2,054001,ASSISI,HOTEL PANDA,Albergo,3 stelle,Via Giuseppe  Di Vittorio 5,SANTA MARIA DEGLI ANGELI,06081,PG,0758043680,,0758043681,www.hotelpanda.com,info@hotelpanda.com,2322461.28881395,4769943.29228723,62,136,62
204,16549,2,054001,ASSISI,HOTEL PARCO DEI CAVALIERI,Albergo,3 stelle,Via Matteotti 47,PETRIGNANO,06081,PG,0758098012,3470017808,0758099848,www.parcodeicavalieri.it,info@parcodeicavalieri.it,,,24,49,24
205,4824,2,054001,ASSISI,HOTEL PAX ASSISI,Albergo,3 stelle,Via S. Antonio 14,,06081,PG,075816297,3384916914,075813051,www.hotelpaxassisi.com,info@hotelpaxassisi.com,2325835.30078,4771386.76099,12,22,13
206,4844,2,054001,ASSISI,HOTEL PONTE SAN VITTORINO,Albergo,2 stelle,Viale Giovanna di Savoia 14,,06081,PG,075813279,075812633,,www.hotelpontesanvittorino.com,info@hotelpontesanvittorino.com,2324742.79842,4772138.43766,13,25,14
207,4834,2,054001,ASSISI,HOTEL PORTA NUOVA,Albergo,3 stelle,Viale Umberto I 21,,06081,PG,075812405,,075816539,www.hotelportanuova.it,info@hotelportanuova.it,2326284.96024,4770958.53356,20,44,20
208,4859,2,054001,ASSISI,HOTEL PORZIUNCOLA,Albergo,3 stelle,Piazza Garibaldi 10,SANTA MARIA DEGLI ANGELI,06081,PG,0758043677,,0758042890,www.hotelporziuncola.com,hporziuncola@tiscalinet.it,2322920.79388,4770200.33382,35,87,39
209,6329,2,054001,ASSISI,HOTEL PORZIUNCOLA (DIPENDENZA),Albergo,1 stella,Via  Micarelli 1,SANTA MARIA DEGLI ANGELI,06081,PG,0758043677,,0758042890,,,2322881.28608,4770257.56008,3,9,3
210,4835,2,054001,ASSISI,HOTEL POSTA PANORAMIC,Albergo,2 stelle,Via  San Paolo 17,,06081,PG,075812558,075812514,075816202,www.hotelpostaassisi.it,info@hotelpostaassisi.it,2325675.67979,4771597.00245,31,72,32
211,4849,2,054001,ASSISI,HOTEL PROPERZIO,Albergo,2 stelle,Via San Francesco 38,,06081,PG,075815198,,0758197505,www.hotelproperzioassisi.it,info@hotelproperzioassisi.it,2325366.73527,4771703.74693,8,17,8
212,4836,2,054001,ASSISI,HOTEL ROMA,Albergo,3 stelle,Piazza Santa Chiara 13/15,,06081,PG,075812390,075816745,075816743,www.assisihotelroma.com,info@assisihotelroma.com,2325968.26654,4771317.80421,28,46,28
213,4813,2,054001,ASSISI,HOTEL SAN FRANCESCO,Albergo,3 stelle,Via San Francesco 48,,06081,PG,075812281,,075816237,www.hotelsanfrancescoassisi.it,info@hotelsanfrancescoassisi.it,2325366.73527,4771703.74693,42,75,43
214,4837,2,054001,ASSISI,HOTEL SAN GIACOMO,Albergo,2 stelle,Via San Giacomo 6,,06081,PG,075816778,,075816779,www.hotelsangiacomoassisi.it,info@hotelsangiacomoassisi.it,2325325.59629,4771862.96059,17,25,17
215,6328,2,054001,ASSISI,HOTEL SAN GIACOMO (DIPENDENZA),Albergo,1 stella,Via San Giacomo 4,,06081,PG,075816778,,075816779,www.hotelsangiacomoassisi.it,info@hotelsangiacomoassisi.it,2325325.59629,4771862.96059,8,24,9
